ADH_Btal,ADH_Btal,Alcohol dehydrogenase Butanal:Butanol,Butanal + H+ + NADH=>n-Butanol + NAD,CD630_03340 or CD630_30060 or CD630_29660,Aldehyde-alcohol dehydrogenase,Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)
FHL2,FHL2,formate hydrogen lyase (H2),Formate + H+=>CO2 + H2,CD630_33170 and CD630_33160 and CD630_33150 and CD630_33140 and CD630_33130,"putative oxidoreductase, Fe-S subunit","Quad-[4Fe-4S] ferredoxin, HycB/HydN/HyfA family"
HydEB,HydEB,Hydrogenase (electron-bifurcating),Oxidizedferredoxin + H2 + NAD=>Reducedferredoxin + H+ + NADH,CD630_34050 and CD630_34060 and CD630_34070,"putative iron-only hydrogenase, catalytic subunit HymC-like",Periplasmic
Trans_alaL_PMF,Trans_alaL_PMF,"Alanine transport, proton-motive force",L-Alanine=>L-Alanine [e0] + M-pmf-c_c0,CD630_16960 or CD630_22760 or CD630_24220,Sodium:alanine symporter,Sodium:alanine symporter family protein
ID_cbmylphsyn_rev,ID_cbmylphsyn_rev,R_ID_cbmylphsyn_rev,ADP + M-cmylphosph-c_c0 + L-Glutamate + H+ + Phosphate=>ATP + L-Glutamine + H2O + H2CO3,CD630_35900 or CD630_35880,Carbamoyl-phosphate synthase large chain 1,Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)
ID_glyamintrans_rev,ID_glyamintrans_rev,R_ID_glyamintrans_rev,Glycine + Pyruvate=>L-Alanine + Glyoxalate,CD630_09940 or CD630_25320,"Aminotransferase, alanine--glyoxylate transaminase",Serine--glyoxylate aminotransferase (EC 2.6.1.45)
ID_142_rev,ID_142_rev,4-aminobutanoate:pyruvate aminotransferase_rev,L-Alanine + 4-Oxobutanoate=>GABA + Pyruvate,CD630_25320,"Aminotransferase, alanine--glyoxylate transaminase",Serine--glyoxylate aminotransferase (EC 2.6.1.45)
ID_759_rev,ID_759_rev,4-aminobutanoate:glyoxylate aminotransferase_rev,Glycine + 4-Oxobutanoate=>GABA + Glyoxalate,CD630_25320,"Aminotransferase, alanine--glyoxylate transaminase",Serine--glyoxylate aminotransferase (EC 2.6.1.45)
ID_357_rev,ID_357_rev,alanine racemase_rev,D-Alanine=>L-Alanine,CD630_26230 or CD630_34630 or CD630_28190 or CD630_20280 or CD630_04480 or CD630_16280,Alanine racemase 2,Alanine racemase (EC 5.1.1.1)
ID_176_rev,ID_176_rev,UDP-N-acetylmuramate:NAD+ oxidoreductase_rev,H+ + NADH + UDP-N-acetylglucosamine enolpyruvate=>NAD + N-Acetylmuramate,CD630_34020,UDP-N-acetylenolpyruvoylglucosamine reductase,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)
ID_727_rev,ID_727_rev,N-acetyl-D-glucosamine 6-phosphate 2-epimerase_rev,N-Acetyl-D-glucosamine 6-phosphate=>M-ama6p-c_c0,CD630_22410,N-acetylmannosamine-6-phosphate 2-epimerase (ManNAc-6-P epimerase),N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)
ID_500_rev,ID_500_rev,carbonate hydro-lyase_rev,H+ + H2CO3=>CO2 + H2O,CD630_22130,Carbonic anhydrase,"Carbonic anhydrase, beta class (EC 4.2.1.1)"
Trans_for_rev,Trans_for_rev,Formate transport_rev,Formate=>Formate [e0],CD630_34030,putative formate/nitrite transporter,Formate efflux transporter FocA
ID_242_rev,ID_242_rev,L-cystyeine sulfurtransferase_rev,L-Alanine + M-ssc-c_c0=>L-Cysteine + H+ + M-unsc-c_c0,CD630_07530 or CD630_12790 or CD630_30320 or CD630_36700,putative cysteine desulfurase family protein,Cysteine desulfurase (EC 2.8.1.7)
ID_155_rev,ID_155_rev,S-adenosylmethioninamine:spermidine 3-aminopropyltransferase_rev,H+ + M-m5tade-c_c0 + Spermine=>S-Adenosylmethioninamine + Spermidine,CD630_08900,Spermidine synthase,Spermidine synthase (EC 2.5.1.16)
ID_104_rev,ID_104_rev,D-aminocylase_rev,ABEE + D-Glutamate=>M-4abg-c_c0 + H2O + H+,CD630_28590 or CD630_31820,putative D-aminoacylase,N-acyl-D-amino-acid deacylase (EC 3.5.1.81)
ID_649_rev,ID_649_rev,mannose-6-phosphate isomerase_rev,M-fru6p-c_c0=>D-mannose-6-phosphate,CD630_24910,Mannose-6-phosphate isomerase (Phosphomannose isomerase) (PMI) (Phosphohexomutase),Mannose-6-phosphate isomerase (EC 5.3.1.8)
ID_676_rev,ID_676_rev,sorbitol dehydrogenase_rev,D-Fructose + H+ + NADH=>NAD + Sorbitol,CD630_04900 or CD630_23230 or CD630_25160,L-asparaginase,L-asparaginase (EC 3.5.1.1)
ID_255_rev,ID_255_rev,D-glucose 1-phosphate 1-epimerase_rev,beta-D-Glucose 1-phosphate=>Glucose-1-phosphate,CD630_15770 or CD630_27800,Alpha-phosphoglucomutase,Phosphomannomutase (EC 5.4.2.8)
ID_143_rev,ID_143_rev,glycine hydroxymethyltransferase_rev,5-10-Methylenetetrahydrofolate + Glycine + H2O=>L-Serine + Tetrahydrofolate,CD630_27260 or CD630_28340,Serine hydroxymethyltransferase,Serine hydroxymethyltransferase (EC 2.1.2.1)
ID_55_rev,ID_55_rev,alpha-D-glucose 6-phosphate ketol-isomerase_rev,M-fru6p-c_c0=>D-glucose-6-phosphate,CD630_32850,Glucose-6-phosphate isomerase (GPI) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI),Glucose-6-phosphate isomerase (EC 5.3.1.9)
ID_401_rev,ID_401_rev,phosphoglucomutase_rev,Glucose-1-phosphate=>D-glucose-6-phosphate,CD630_15770 or CD630_23180 or CD630_27800,Alpha-phosphoglucomutase,Phosphomannomutase (EC 5.4.2.8)
ID_53_rev,ID_53_rev,pyruvate:ferredoxin oxidoreductase_rev,Acetyl-CoA + CO2 + Reducedferredoxin + H+=>CoA + Oxidizedferredoxin + Pyruvate,CD630_01180 and CD630_21990 and CD630_21980,"putative ferredoxin/flavodoxin oxidoreductase,gamma subunit","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-)"
ID_179_rev,ID_179_rev,phosphoglycerate mutase_rev,3-Phosphoglycerate=>2-Phospho-D-glycerate,CD630_31710 or CD630_18140,putative phosphoglycerate mutase,Phosphoglycerate mutase (EC 5.4.2.11)
ID_621_rev,ID_621_rev,beta-D-glucose 6-phosphate ketol-isomerase_rev,M-glc6p-c_c0=>M-fru6p-c_c0,CD630_32850,Glucose-6-phosphate isomerase (GPI) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI),Glucose-6-phosphate isomerase (EC 5.3.1.9)
ID_285_rev,ID_285_rev,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)_rev,"M-glyald3p-c_c0 + NAD + Phosphate=>1,3-Bisphospho-D-glycerate + H+ + NADH",CD630_31740 or CD630_17670,Glyceraldehyde-3-phosphate dehydrogenase (GAPDH),NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)
ID_233_rev,ID_233_rev,phosphoglycerate kinase_rev,"1,3-Bisphospho-D-glycerate + ADP=>3-Phosphoglycerate + ATP",CD630_31730,Phosphoglycerate kinase,Phosphoglycerate kinase (EC 2.7.2.3)
ID_596_rev,ID_596_rev,triose-phosphate isomerase_rev,Glycerone-phosphate=>M-glyald3p-c_c0,CD630_31720,Triosephosphate isomerase (TIM) (Triose-phosphate isomerase),Triosephosphate isomerase (EC 5.3.1.1)
ID_391_rev,ID_391_rev,phosphopyruvate hydratase_rev,2-Phospho-D-glycerate=>H2O + Phosphoenolpyruvate,CD630_31700,Enolase (2-phosphoglycerate dehydratase) (2-phospho-D-glycerate hydro-lyase),Enolase (EC 4.2.1.11)
ID_383_rev,ID_383_rev,ethanol dehydrogenase_rev,Acetaldehyde + H+ + NADH=>Ethanol + NAD,CD630_03340 or CD630_30060 or CD630_29660,Aldehyde-alcohol dehydrogenase,Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)
ID_252_rev,ID_252_rev,ATP:pyruvate 2-O-phosphotransferase_rev,ATP + Pyruvate=>ADP + Phosphoenolpyruvate,CD630_33940,Pyruvate kinase (PK),Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain
ID_531_rev,ID_531_rev,N-Ribosylnicotinamide:orthophosphate ribosyltransferase_rev,H+ + Nicotinamide + Ribose 1-phosphate=>N-Ribosylnicotinamide + Phosphate,CD630_12240,Purine nucleoside phosphorylase,Purine nucleoside phosphorylase (EC 2.4.2.1) @ N-Ribosylnicotinamide phosphorylase (EC 2.4.2.1)
ID_58_rev,ID_58_rev,N-ribosylnicotinamide ribohydrolase_rev,H+ + Nicotinamide + D-Ribose=>H2O + N-Ribosylnicotinamide,CD630_16820,"putative nucleoside hydrolase, IUNH family",preQ1-regulated inosine-uridine nucleoside hydrolase (EC 3.2.2.1)
ID_145_rev,ID_145_rev,"5,10-methenyltetrahydrofolate 5-hydrolase (decyclizing)_rev",5-10-Methenyltetrahydrofolate + H2O=>10-Formyltetrahydrofolate + H+,CD630_07190,"Methenyltetrahydrofolate cyclohydrolase (5,10-methenyltetrahydrofolate 5-hydrolase)",Formiminotetrahydrofolate cyclodeaminase (EC 4.3.1.4)
ID_499_rev,ID_499_rev,methylenetetrahydrofolate dehydrogenase (NADP+)_rev,5-10-Methenyltetrahydrofolate + NADPH=>5-10-Methylenetetrahydrofolate + NADP,CD630_07200,Bifunctional protein folD [Includes: Methylenetetrahydrofolate dehydrogenase ; Methenyltetrahydrofolate cyclohydrolase,Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)
ID_427_rev,ID_427_rev,NADH:ubiquinol-8 oxidoreductase_rev,H+ + NADH + Ubiquinone-8=>NAD + Ubiquinol-8,CD630_34050 and CD630_34060 and CD630_34070,"putative iron-only hydrogenase, catalytic subunit HymC-like",Periplasmic
ID_296_rev,ID_296_rev,2-dehydropantoate formaldehyde-lyase_rev,M-2oiv-c_c0 + Formaldehyde=>2-Dehydropantoate,CD630_15130,Ketopantoate hydroxymethyltransferase,3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)
ID_398_rev,ID_398_rev,UTP-glucose-1-phosphate uridylyltransferase_rev,PPi + UDP-glucose=>Glucose-1-phosphate + UTP,CD630_27150 or CD630_34880,UTP--glucose-1-phosphate uridylyltransferase,UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)
ID_513_rev,ID_513_rev,ribose-phosphate diphosphokinase_rev,PRPP + AMP=>ATP + ribose-5-phosphate,CD630_35140,Ribose-phosphate pyrophosphokinase,Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)
ID_476_rev,ID_476_rev,phenylalanine:2-oxoglutarate aminotransferase_rev,L-Glutamate + Phenylpyruvate=>2-Oxoglutarate + L-Phenylalanine,CD630_23820,putative pyridoxal phosphate-dependent transferase,Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aspartate aminotransferase (EC 2.6.1.1)
ID_19_rev,ID_19_rev,2-oxoadipate dehydrogenase complex_rev,CO2 + Glutaryl-CoA + H+ + NADH=>2-Oxoadipate + CoA + NAD,CD630_07230 and CD630_00390,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, dihydrolipoyl dehydrogenase subunit",Dihydrolipoamide dehydrogenase (EC 1.8.1.4)
ID_492_rev,ID_492_rev,acetaldehyde:NAD+ oxidoreductase (CoA-acylating)_rev,Acetyl-CoA + H+ + NADH=>Acetaldehyde + CoA + NAD,CD630_03340 or CD630_19170 or CD630_29660,Aldehyde-alcohol dehydrogenase,Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)
ID_226_rev,ID_226_rev,deoxyinosine:phosphate alpha-D-ribosyltransferase_rev,M-drin1p-c_c0 + HYXN=>Deoxyinosine + Phosphate,CD630_12240,Purine nucleoside phosphorylase,Purine nucleoside phosphorylase (EC 2.4.2.1) @ N-Ribosylnicotinamide phosphorylase (EC 2.4.2.1)
ID_126_rev,ID_126_rev,GTP:pyruvate 2-O-phosphotransferase_rev,GTP + Pyruvate=>GDP + Phosphoenolpyruvate,CD630_33940,Pyruvate kinase (PK),Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain
ID_26_rev,ID_26_rev,dGTP:pyruvate 2-O-phosphotransferase_rev,dGDP + Phosphoenolpyruvate=>dGTP + Pyruvate,CD630_33940,Pyruvate kinase (PK),Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain
ID_421_rev,ID_421_rev,ADP-ribose ribophosphohydrolase_rev,ADPribose + H2O=>AMP + ribose-5-phosphate,CD630_12200,"putative hydrolase, NUDIX family",ADP-ribose pyrophosphatase (EC 3.6.1.13)
ID_632_rev,ID_632_rev,dATP:pyruvate 2-O-phosphotransferase_rev,dADP + Phosphoenolpyruvate=>dATP + Pyruvate,CD630_33940,Pyruvate kinase (PK),Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain
ID_95_rev,ID_95_rev,deoxyguanosine:phosphate alpha-D-ribosyltransferase_rev,M-drin1p-c_c0 + Guanine=>Deoxyguanosine + Phosphate,CD630_12240,Purine nucleoside phosphorylase,Purine nucleoside phosphorylase (EC 2.4.2.1) @ N-Ribosylnicotinamide phosphorylase (EC 2.4.2.1)
ID_170_rev,ID_170_rev,ribonucleotide-triphosphate reductase (GTP)_rev,dGTP + FMN + H2O=>FMNH2 + GTP,CD630_01080,Anaerobic ribonucleoside triphosphate reductase,"Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)"
ID_118_rev,ID_118_rev,phosphoribosylaminoimidazole carboxylase_rev,5'-Phosphoribosyl-4-carboxy-5-aminoimidazole=>AIR + CO2,CD630_02180,Phosphoribosylaminoimidazole carboxylase catalytic subunit,N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)
ID_696_rev,ID_696_rev,dCTP:cytidine 5'-phosphotransferase_rev,CMP + dCDP=>Cytidine + dCTP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_460_rev,ID_460_rev,ribonucleotide-triphosphate reductase (UTP)_rev,dUTP + FMN + H2O=>FMNH2 + UTP,CD630_01080,Anaerobic ribonucleoside triphosphate reductase,"Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)"
ID_715_rev,ID_715_rev,UTP:uridine 5'-phosphotransferase_rev,UDP + UMP=>Uridine + UTP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_327_rev,ID_327_rev,dATP:cytidine 5'-phosphotransferase_rev,CMP + dADP=>Cytidine + dATP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_641_rev,ID_641_rev,dCTP:uridine 5'-phosphotransferase_rev,dCDP + UMP=>dCTP + Uridine,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_600_rev,ID_600_rev,dGTP:cytidine 5'-phosphotransferase_rev,CMP + dGDP=>Cytidine + dGTP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_363_rev,ID_363_rev,thymidine phosphorylase_rev,M-drin1p-c_c0 + Thymine=>Phosphate + Thymidine,CD630_12250,Pyrimidine-nucleoside phosphorylase,Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)
ID_299_rev,ID_299_rev,GTP:cytidine 5'-phosphotransferase_rev,CMP + GDP=>Cytidine + GTP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_377_rev,ID_377_rev,GTP:uridine 5'-phosphotransferase_rev,GDP + UMP=>GTP + Uridine,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_608_rev,ID_608_rev,pyrimidine-nucleoside phosphorylase_rev,Cytosine + Ribose 1-phosphate=>Cytidine + Phosphate,CD630_12250,Pyrimidine-nucleoside phosphorylase,Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)
ID_547_rev,ID_547_rev,dTTP:uridine 5'-phosphotransferase_rev,dTDP + UMP=>TTP + Uridine,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_653_rev,ID_653_rev,ITP:cytidine 5'-phosphotransferase_rev,CMP + IDP=>Cytidine + ITP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_667_rev,ID_667_rev,ITP:uridine 5'-phosphotransferase_rev,IDP + UMP=>ITP + Uridine,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_441_rev,ID_441_rev,UTP:cytidine 5'-phosphotransferase Formate acetyltransferase-glycine dihydroflavodoxin:S-adenosyl-L-methionine oxidoreductase (S-adenosyl-L-methionine cleaving)_rev,CMP + UDP=>Cytidine + UTP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_239_rev,ID_239_rev,dUTP:uridine 5'-phosphotransferase_rev,dUDP + UMP=>dUTP + Uridine,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_137_rev,ID_137_rev,ribonucleotide-triphosphate reductase (CTP)_rev,dCTP + FMN + H2O=>CTP + FMNH2,CD630_01080,Anaerobic ribonucleoside triphosphate reductase,"Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)"
ID_348_rev,ID_348_rev,dUTP:cytidine 5'-phosphotransferase_rev,CMP + dUDP=>Cytidine + dUTP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_413_rev,ID_413_rev,dATP:uridine 5'-phosphotransferase_rev,dADP + UMP=>dATP + Uridine,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_442_rev,ID_442_rev,dGTP:uridine 5'-phosphotransferase_rev,dGDP + UMP=>dGTP + Uridine,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_432_rev,ID_432_rev,dTTP:cytidine 5'-phosphotransferase_rev,CMP + dTDP=>Cytidine + TTP,CD630_05570,putative uridine kinase,"Uridine kinase, type 2 (EC 2.7.1.48)"
ID_280_rev,ID_280_rev,acetate kinase_rev,Acetate + ATP=>ADP + Acetylphosphate,CD630_11750,Acetate kinase (Acetokinase),Acetate kinase (EC 2.7.2.1)
ID_188_rev,ID_188_rev,"ATP:pyruvate,phosphate phosphotransferase_rev",AMP + Phosphoenolpyruvate + PPi=>ATP + Phosphate + Pyruvate,CD630_24100 or CD630_05820,"Pyruvate phosphate dikinase (ATP:pyruvate,phosphate phosphotransferase)","Pyruvate,phosphate dikinase (EC 2.7.9.1)"
ID_89_rev,ID_89_rev,acetyl:succinate CoA-transferase_rev,Acetate + Succinyl-CoA=>Acetyl-CoA + Succinate,CD630_23430,Succinyl-CoA:coenzyme A transferase,Acetyl-CoA hydrolase (EC 3.1.2.1)
ID_36_rev,ID_36_rev,pyruvate formate-lyase_rev,Acetyl-CoA + Formate=>CoA + Pyruvate,CD630_07590 or CD630_11200 or CD630_32820,Pyruvate formate-lyase,Pyruvate formate-lyase (EC 2.3.1.54)
ID_692_rev,ID_692_rev,FMNH2:NADP+ oxidoreductase_rev,FMN + H+ + NADPH=>FMNH2 + NADP,CD630_16740 or CD630_18070 or CD630_31890 or CD630_20860,putative NADPH-dependent FMN reductase,Iron-sulfur flavoprotein
ID_13671_rev,ID_13671_rev,R_ID_13671_rev,H+ + M-isobutcoa-c_c0 + NADH=>CoA + M-ibtal-c_c0 + NAD,CD630_19170,Ethanolamine acetaldehyde oxydoreductase,"Acetaldehyde dehydrogenase (EC 1.2.1.10) @ Acetaldehyde dehydrogenase (EC 1.2.1.10), ethanolamine utilization cluster"
ID_617_rev,ID_617_rev,geranyltranstransferase_rev,Farnesyldiphosphate + PPi=>Geranyldiphosphate + Isopentenyldiphosphate,CD630_12050,Geranyltranstransferase,"(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)"
ID_749_rev,ID_749_rev,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase_rev,2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol + ADP=>4--cytidine5-diphospho-2-C-methyl-D-erythritol + ATP,CD630_35660,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase),4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)
ID_645_rev,ID_645_rev,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase_rev,4--cytidine5-diphospho-2-C-methyl-D-erythritol + PPi=>2-C-methyl-D-erythritol4-phosphate + CTP,CD630_00470,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)
ID_705_rev,ID_705_rev,"2-C-methyl-D-erythritol-2,4-cyclodiphosphate:reduced ferredoxin oxidase_rev",1-Hydroxy-2-methyl-2-butenyl 4-diphosphate + Oxidizedferredoxin + H2O=>2-C-methyl-D-erythritol2-4-cyclodiphosphate + Reducedferredoxin + H+,CD630_21280,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin) (EC 1.17.7.3)
ID_637_rev,ID_637_rev,1-deoxy-D-xylulose-5-phosphate reductoisomerase_rev,2-C-methyl-D-erythritol4-phosphate + NADP=>1-deoxy-D-xylulose5-phosphate + H+ + NADPH,CD630_21300,1-deoxy-D-xylulose 5-phosphate reductoisomerase,1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)
ID_639_rev,ID_639_rev,undecaprenyl-diphosphate phosphohydrolase_rev,Phosphate + M-udpcpp-c_c0=>H2O + Bactoprenyl diphosphate,CD630_13320 or CD630_29860,Undecaprenyl-diphosphatase 1 (Undecaprenyl pyrophosphate phosphatase 1) (Bacitracin resistance protein 1),Undecaprenyl-diphosphatase (EC 3.6.1.27)
ID_468_rev,ID_468_rev,xylulose-5-phosphate : thiamin diphosphate glycolaldehydetransferase_rev,M-dhettp-c_c0 + M-glyald3p-c_c0 + H+=>TPP + D-Xylulose5-phosphate,CD630_23220 or CD630_23210 or CD630_34600 or CD630_34590,"Transketolase, pyridine binding subunit","Transketolase, C-terminal section (EC 2.2.1.1)"
ID_228_rev,ID_228_rev,sedoheptulose-7-phosphate : thiamin diphosphate glycolaldehydetransferase_rev,M-dhettp-c_c0 + H+ + ribose-5-phosphate=>M-shl7p-c_c0 + TPP,CD630_23220 or CD630_23210 or CD630_34600 or CD630_34590,"Transketolase, pyridine binding subunit","Transketolase, C-terminal section (EC 2.2.1.1)"
ID_722_rev,ID_722_rev,tyrosine:2-oxoglutarate aminotransferase_rev,p-hydroxyphenylpyruvate + L-Glutamate=>2-Oxoglutarate + L-Tyrosine,CD630_01070 or CD630_13390 or CD630_28280 or CD630_15490 or CD630_22000,Aspartate aminotransferase (AspAT) (Transaminase A),Alanine transaminase (EC 2.6.1.2)
ID_369_rev,ID_369_rev,L-valine:pyruvate aminotransferase_rev,M-2oiv-c_c0 + L-Alanine=>Pyruvate + L-Valine,CD630_36640,putative aminotransferase,Aspartate aminotransferase (AspB-4) (EC 2.6.1.1)
ID_456_rev,ID_456_rev,hydroxymethylbilane hydro-lyase_rev,H2O + UroporphyrinogenIII=>Hydroxymethylbilane,CD630_34200,Bifunctional uroporphyrinogen-III methyltransferase/uroporphyrinogen-III synthase,Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) / Uroporphyrinogen-III synthase (EC 4.2.1.75)
ID_529_rev,ID_529_rev,threonine-phosphate carboxy-lyase_rev,(R)-1-Aminopropan-2-yl phosphate + CO2=>L-Threonine phosphate,CD630_26920 or CD630_34320,"Threonine-phosphate decarboxylase (L-threonine-O-3-phosphate decarboxylase), CobD/CbiB family",L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)
ID_47_rev,ID_47_rev,adenosylcobinamide kinase_rev,M-adcobamp-c_c0 + GDP=>Adenosyl cobinamide + GTP,CD630_34380,Bifunctional adenosylcobalamin biosynthesis protein CobU [Adenosylcobinamide kinase; Adenosylcobinamide-phosphate guanylyltransferase,Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)
ID_540_rev,ID_540_rev,5-aminolevulinate hydro-lyase_rev,CO2 + CoproporphyrinogenIII=>UroporphyrinogenIII,CD630_34190,Delta-aminolevulinic acid dehydratase (porphobilinogen synthase),Porphobilinogen synthase (EC 4.2.1.24)
ID_281_rev,ID_281_rev,cobalt-precorrin 3 dehydrogenase_rev,Cobalt-precorrin 3 + Acceptor=>Cobalt-factor III + M-elecacceptred-c_c0,CD630_34220,Sirohydrochlorin cobaltochelatase,Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3) @ Sirohydrochlorin ferrochelatase activity of CbiK (EC 4.99.1.4)
ID_138_rev,ID_138_rev,porphobilinogen ammonia-lyase_rev,Hydroxymethylbilane + NH3=>H2O + Porphobilinogen,CD630_34210,Porphobilinogen deaminase (PBG) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase),Porphobilinogen deaminase (EC 2.5.1.61)
ID_5401_rev,ID_5401_rev,5-aminolevulinate hydro-lyase_rev,H2O + Porphobilinogen=>5-Aminolevulinate,CD630_34190,Delta-aminolevulinic acid dehydratase (porphobilinogen synthase),Porphobilinogen synthase (EC 4.2.1.24)
ID_484_rev,ID_484_rev,sirohydrochlorin cobalt-lyase_rev,Cobalt-precorrin 2 + H+=>Co2+ + Sirohydrochlorin,CD630_34220,Sirohydrochlorin cobaltochelatase,Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3) @ Sirohydrochlorin ferrochelatase activity of CbiK (EC 4.99.1.4)
FAS2_1_2_rev,FAS2_1_2_rev,R_FAS2_1_2_rev,M-3hydroxybutacp-c_c0 + NADP=>M-acacacp-c_c0 + NADPH,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_1_1_rev,FAS1_1_1_rev,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase_rev,But-2-enoyl-[acyl-carrier protein] + H2O=>M-3hydroxybutacp-c_c0,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
FAS2_2_2_rev,FAS2_2_2_rev,R_FAS2_2_2_rev,M-3hydroxyhexacp-c_c0 + NADP=>M-3oxohexacp-c_c0 + H+ + NADPH,CD630_25770 or CD630_11820,3-oxoacyl-[acyl-carrier protein,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG"
FAS1_2_1_rev,FAS1_2_1_rev,R_FAS1_2_1_rev,H2O + M-thex2enacp-c_c0=>M-3hydroxyhexacp-c_c0,CD630_01280,(3R)-hydroxymyristoyl-[acyl-carrier-protein,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)"
